essay_id,total_score,n_phrases,PH_level_coverage,PH_ratio_A1,PH_ratio_A2,PH_ratio_B1,PH_ratio_B2,PH_ratio_C1,PH_ratio_C2,PH_ratio_A,PH_ratio_B,PH_ratio_C,PH_ratio_AboveB1,PH_ratio_AboveB2,PH_mean_score,PH_high_low_ratio,PH_score_var,PH_pv_ratio,PH_multi_ratio
TR625*0100*2000*01_A1,28.0,7,1.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.0,2.0,0.4,0.5714285714285714,0.14285714285714285,0.14285714285714285
TR625*0100*2000*01_A4,28.0,10,1.0,0.3,0.2,0.2,0.2,0.1,0.0,0.5,0.4,0.1,0.5,0.3,2.6,1.0,1.8399999999999999,0.1,0.1
TR626*0100*2000*01_A1,34.0,11,1.0,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.5454545454545454,0.18181818181818182,2.6363636363636362,1.2,1.322314049586777,0.09090909090909091,0.2727272727272727
TR626*0100*2000*01_A4,34.0,10,0.9,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.3333333333333333,2.888888888888889,1.25,2.9876543209876543,0.2,0.1
TR627*0100*2000*01_A1,27.0,6,1.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,0.3333333333333333,3.0,2.0,3.0,0.0,0.16666666666666666
TR627*0100*2000*01_A3,27.0,4,0.75,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.2222222222222222,0.0,0.5
TR630*0100*2000*01_A1,28.0,7,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.0,1.8571428571428572,0.4,0.6938775510204082,0.0,0.14285714285714285
TR630*0100*2000*01_A3,28.0,3,0.6666666666666666,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333
TR632*0100*2000*01_A1,18.0,6,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0,1.5,0.2,0.5833333333333334,0.0,0.16666666666666666
TR632*0100*2000*01_A3,18.0,4,1.0,0.5,0.25,0.0,0.0,0.25,0.0,0.75,0.0,0.25,0.25,0.25,2.25,0.3333333333333333,2.6875,0.0,0.25
TR633*0100*2000*01_A1,29.0,9,1.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.4444444444444444,0.0,2.111111111111111,0.8,0.7654320987654322,0.1111111111111111,0.2222222222222222
TR633*0100*2000*01_A2,29.0,5,1.0,0.6,0.0,0.0,0.4,0.0,0.0,0.6,0.4,0.0,0.4,0.4,2.2,0.6666666666666666,2.16,0.2,0.0
TR90*0100*2000*01_A1,39.0,10,1.0,0.4,0.0,0.3,0.2,0.0,0.1,0.4,0.5,0.1,0.6,0.3,2.7,1.5,2.6100000000000003,0.3,0.0
TR90*0100*2000*01_A3,39.0,15,1.0,0.26666666666666666,0.4,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.6666666666666666,0.2,0.13333333333333333,0.3333333333333333,0.26666666666666666,2.466666666666667,0.5,1.848888888888889,0.13333333333333333,0.26666666666666666
TR635*0100*2000*01_A1,31.0,9,1.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.0,1.4444444444444444,0.2857142857142857,0.691358024691358,0.1111111111111111,0.0
TR635*0100*2000*01_A2,31.0,8,1.0,0.5,0.125,0.125,0.125,0.125,0.0,0.625,0.25,0.125,0.375,0.25,2.25,0.6,2.1875,0.125,0.0
TR636*0100*2000*01_A1,34.0,22,1.0,0.22727272727272727,0.3181818181818182,0.3181818181818182,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.45454545454545453,0.13636363636363635,2.5,0.8333333333333334,1.6136363636363635,0.045454545454545456,0.09090909090909091
TR636*0100*2000*01_A4,34.0,16,1.0,0.0625,0.25,0.375,0.0625,0.0,0.25,0.3125,0.4375,0.25,0.6875,0.3125,3.4375,2.2,2.62109375,0.125,0.1875
TR644*0100*2000*01_A1,29.0,12,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.5,0.0,0.5,0.16666666666666666,2.3333333333333335,1.0,1.222222222222222,0.16666666666666666,0.16666666666666666
TR644*0100*2000*01_A3,29.0,4,0.75,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.5,1.5555555555555554,0.0,0.25
TR645*0100*2000*01_A1,25.0,11,1.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.5454545454545454,0.2727272727272727,2.6363636363636362,1.2,1.140495867768595,0.0,0.09090909090909091
TR645*0100*2000*01_A3,25.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
TR646*0100*2000*01_A1,26.0,11,1.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.7272727272727273,0.36363636363636365,3.090909090909091,2.6666666666666665,1.9008264462809918,0.2727272727272727,0.0
TR646*0100*2000*01_A2,26.0,3,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.5,0.8888888888888888,0.0,0.6666666666666666
TR647*0100*2000*01_A1,19.0,7,1.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.14285714285714285,0.0,1.5714285714285714,0.16666666666666666,0.5306122448979591,0.0,0.0
TR647*0100*2000*01_A3,19.0,5,1.0,0.4,0.2,0.2,0.2,0.0,0.0,0.6,0.4,0.0,0.4,0.2,2.2,0.6666666666666666,1.3599999999999999,0.2,0.4
TR649*0100*2000*01_A1,24.0,13,1.0,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.0,0.0,0.5384615384615384,0.46153846153846156,0.0,0.46153846153846156,0.23076923076923078,2.4615384615384617,0.8571428571428571,1.1715976331360947,0.07692307692307693,0.15384615384615385
TR649*0100*2000*01_A2,24.0,15,1.0,0.4,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.4666666666666667,0.2,2.466666666666667,0.875,2.382222222222223,0.13333333333333333,0.06666666666666667
TR651*0100*2000*01_A1,36.0,8,0.875,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,0.2857142857142857,2.142857142857143,0.75,1.836734693877551,0.125,0.125
TR651*0100*2000*01_A3,36.0,14,1.0,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.0,0.07142857142857142,0.42857142857142855,0.5,0.07142857142857142,0.5714285714285714,0.21428571428571427,2.7857142857142856,1.3333333333333333,1.596938775510204,0.0,0.35714285714285715
TR653*0100*2000*01_A1,26.0,19,1.0,0.5263157894736842,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.0,0.05263157894736842,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.3157894736842105,0.10526315789473684,2.0,0.46153846153846156,1.7894736842105263,0.0,0.10526315789473684
TR653*0100*2000*01_A2,26.0,5,1.0,0.0,0.2,0.0,0.2,0.0,0.6,0.2,0.2,0.6,0.8,0.8,4.8,4.0,2.56,0.2,0.0
TR654*0100*2000*01_A1,23.0,8,1.0,0.375,0.25,0.25,0.125,0.0,0.0,0.625,0.375,0.0,0.375,0.125,2.125,0.6,1.109375,0.25,0.125
TR654*0100*2000*01_A3,23.0,6,1.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,2.6666666666666665,0.5,2.555555555555556,0.0,0.5
TR655*0100*2000*01_A1,39.0,10,1.0,0.4,0.3,0.1,0.1,0.0,0.1,0.7,0.2,0.1,0.3,0.2,2.3,0.42857142857142855,2.41,0.0,0.0
TR655*0100*2000*01_A3,39.0,16,0.9375,0.13333333333333333,0.13333333333333333,0.4,0.2,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.6,0.13333333333333333,0.7333333333333333,0.3333333333333333,3.1333333333333333,2.75,1.715555555555555,0.25,0.0625
TR658*0100*2000*01_A1,33.0,7,1.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,0.0,1.8571428571428572,0.75,0.9795918367346939,0.2857142857142857,0.0
TR658*0100*2000*01_A4,33.0,10,1.0,0.2,0.3,0.2,0.1,0.1,0.1,0.5,0.3,0.2,0.5,0.3,2.9,1.0,2.4900000000000007,0.0,0.1
TR662*0100*2000*01_A1,19.0,8,1.0,0.125,0.25,0.5,0.0,0.0,0.125,0.375,0.5,0.125,0.625,0.125,2.875,1.6666666666666667,1.859375,0.125,0.0
TR662*0100*2000*01_A2,19.0,7,0.8571428571428571,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,2.6666666666666665,1.0,2.888888888888889,0.14285714285714285,0.5714285714285714
TR663*0100*2000*01_A1,29.0,14,1.0,0.5,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.07142857142857142,1.8571428571428572,0.4,0.9795918367346939,0.14285714285714285,0.0
TR663*0100*2000*01_A3,29.0,10,0.9,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.4444444444444444,0.2222222222222222,2.4444444444444446,0.8,1.1358024691358024,0.2,0.2
TR664*0100*2000*01_A1,29.0,14,0.9285714285714286,0.3076923076923077,0.07692307692307693,0.46153846153846156,0.15384615384615385,0.0,0.0,0.38461538461538464,0.6153846153846154,0.0,0.6153846153846154,0.15384615384615385,2.4615384615384617,1.6,1.1715976331360947,0.21428571428571427,0.07142857142857142
TR664*0100*2000*01_A2,29.0,12,1.0,0.5833333333333334,0.0,0.25,0.08333333333333333,0.0,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.16666666666666666,2.1666666666666665,0.7142857142857143,2.4722222222222223,0.16666666666666666,0.0
TR665*0100*2000*01_A1,31.0,11,1.0,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.0,0.09090909090909091,0.0,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.45454545454545453,0.09090909090909091,2.3636363636363638,0.8333333333333334,1.322314049586777,0.18181818181818182,0.09090909090909091
TR665*0100*2000*01_A3,31.0,8,1.0,0.25,0.375,0.0,0.25,0.125,0.0,0.625,0.25,0.125,0.375,0.375,2.625,0.6,1.984375,0.0,0.25
TR668*0100*2000*01_A1,26.0,11,1.0,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.6363636363636364,0.36363636363636365,0.0,0.36363636363636365,0.0,2.090909090909091,0.5714285714285714,0.6280991735537189,0.0,0.2727272727272727
TR668*0100*2000*01_A4,26.0,13,1.0,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.0,0.0,0.6923076923076923,0.3076923076923077,0.0,0.3076923076923077,0.15384615384615385,2.1538461538461537,0.4444444444444444,1.0532544378698225,0.07692307692307693,0.38461538461538464
TR669*0100*2000*01_A1,27.0,9,1.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.5555555555555556,3.2222222222222223,2.0,2.3950617283950617,0.3333333333333333,0.0
TR669*0100*2000*01_A3,27.0,9,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.5555555555555556,0.2222222222222222,2.6666666666666665,1.25,0.8888888888888888,0.0,0.1111111111111111
TR670*0100*2000*01_A1,24.0,9,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,2.0,0.5,0.6666666666666666,0.1111111111111111,0.1111111111111111
TR670*0100*2000*01_A3,24.0,7,1.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,2.142857142857143,0.4,0.9795918367346937,0.14285714285714285,0.2857142857142857
TR671*0100*2000*01_A1,28.0,9,1.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.3333333333333333,2.888888888888889,2.0,1.6543209876543212,0.1111111111111111,0.0
TR671*0100*2000*01_A3,28.0,14,1.0,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.0,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.6428571428571429,0.5,3.357142857142857,1.8,1.801020408163265,0.14285714285714285,0.07142857142857142
TR92*0100*2000*01_A1,27.0,15,1.0,0.4,0.26666666666666666,0.2,0.13333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.13333333333333333,2.066666666666667,0.5,1.1288888888888888,0.0,0.13333333333333333
TR92*0100*2000*01_A3,27.0,13,1.0,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.3076923076923077,2.3846153846153846,0.625,1.9289940828402368,0.15384615384615385,0.07692307692307693
TR675*0100*2000*01_A1,22.0,10,1.0,0.2,0.1,0.6,0.1,0.0,0.0,0.3,0.7,0.0,0.7,0.1,2.6,2.3333333333333335,0.8400000000000001,0.2,0.2
TR675*0100*2000*01_A4,22.0,7,1.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,2.4285714285714284,0.75,0.816326530612245,0.14285714285714285,0.14285714285714285
TR676*0100*2000*01_A1,24.0,10,1.0,0.3,0.3,0.3,0.1,0.0,0.0,0.6,0.4,0.0,0.4,0.1,2.2,0.6666666666666666,0.9600000000000002,0.1,0.0
TR676*0100*2000*01_A4,24.0,10,1.0,0.1,0.2,0.4,0.1,0.0,0.2,0.3,0.5,0.2,0.7,0.3,3.3,2.3333333333333335,2.4099999999999997,0.1,0.1
TR679*0100*2000*01_A1,32.0,12,1.0,0.25,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.4166666666666667,0.5,0.08333333333333333,0.5833333333333334,0.4166666666666667,2.8333333333333335,1.4,1.8055555555555554,0.0,0.08333333333333333
TR679*0100*2000*01_A2,32.0,2,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,4.0,1.0,4.0,0.0,0.0
TR680*0100*2000*01_A1,30.0,8,1.0,0.25,0.375,0.125,0.25,0.0,0.0,0.625,0.375,0.0,0.375,0.25,2.375,0.6,1.234375,0.0,0.0
TR680*0100*2000*01_A2,30.0,7,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.5714285714285714,3.4285714285714284,2.5,2.2448979591836737,0.14285714285714285,0.14285714285714285
TR683*0100*2000*01_A1,22.0,10,1.0,0.5,0.3,0.1,0.0,0.0,0.1,0.8,0.1,0.1,0.2,0.1,2.0,0.25,2.2,0.0,0.1
TR683*0100*2000*01_A2,22.0,9,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.4444444444444444,0.1111111111111111,2.2222222222222223,0.8,1.0617283950617284,0.0,0.0
TR685*0100*2000*01_A1,27.0,12,1.0,0.4166666666666667,0.08333333333333333,0.25,0.25,0.0,0.0,0.5,0.5,0.0,0.5,0.25,2.3333333333333335,1.0,1.5555555555555556,0.25,0.08333333333333333
TR685*0100*2000*01_A3,27.0,10,1.0,0.3,0.3,0.3,0.1,0.0,0.0,0.6,0.4,0.0,0.4,0.1,2.2,0.6666666666666666,0.96,0.0,0.1
TR686*0100*2000*01_A1,36.0,12,0.9166666666666666,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.45454545454545453,0.36363636363636365,2.5454545454545454,0.8333333333333334,1.5206611570247934,0.08333333333333333,0.08333333333333333
TR686*0100*2000*01_A3,36.0,10,1.0,0.1,0.8,0.1,0.0,0.0,0.0,0.9,0.1,0.0,0.1,0.0,2.0,0.1111111111111111,0.2,0.0,0.3
TR692*0100*2000*01_A1,23.0,14,1.0,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.0,0.0,0.6428571428571429,0.35714285714285715,0.0,0.35714285714285715,0.07142857142857142,2.142857142857143,0.5555555555555556,0.836734693877551,0.0,0.0
TR692*0100*2000*01_A4,23.0,13,1.0,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.0,0.0,0.6923076923076923,0.3076923076923077,0.0,0.3076923076923077,0.07692307692307693,2.076923076923077,0.4444444444444444,0.8402366863905324,0.0,0.07692307692307693
TR693*0100*2000*01_A1,25.0,8,1.0,0.375,0.25,0.25,0.125,0.0,0.0,0.625,0.375,0.0,0.375,0.125,2.125,0.6,1.109375,0.125,0.0
TR693*0100*2000*01_A4,25.0,12,1.0,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,2.5,0.5,2.5833333333333335,0.16666666666666666,0.0
TR694*0100*2000*01_A1,32.0,13,1.0,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.0,0.0,0.6153846153846154,0.38461538461538464,0.0,0.38461538461538464,0.07692307692307693,2.0,0.625,1.0769230769230769,0.07692307692307693,0.07692307692307693
TR694*0100*2000*01_A4,32.0,12,1.0,0.16666666666666666,0.25,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.4166666666666667,0.5,0.08333333333333333,0.5833333333333334,0.16666666666666666,2.75,1.4,1.6875,0.16666666666666666,0.25
TR695*0100*2000*01_A1,32.0,11,1.0,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.0,0.0,0.6363636363636364,0.36363636363636365,0.0,0.36363636363636365,0.09090909090909091,2.1818181818181817,0.5714285714285714,0.8760330578512394,0.09090909090909091,0.18181818181818182
TR695*0100*2000*01_A4,32.0,9,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.2222222222222222,2.888888888888889,1.25,1.8765432098765433,0.0,0.2222222222222222
TR698*0100*2000*01_A1,31.0,9,1.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.4444444444444444,0.0,2.111111111111111,0.8,0.7654320987654322,0.1111111111111111,0.0
TR698*0100*2000*01_A4,31.0,11,1.0,0.0,0.18181818181818182,0.6363636363636364,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.8181818181818182,0.18181818181818182,3.1818181818181817,4.5,1.0578512396694213,0.0,0.09090909090909091
TR699*0100*2000*01_A1,25.0,14,1.0,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.5,0.42857142857142855,0.07142857142857142,0.5,0.21428571428571427,2.5714285714285716,1.0,1.959183673469388,0.07142857142857142,0.14285714285714285
TR699*0100*2000*01_A2,25.0,4,1.0,0.0,0.25,0.5,0.25,0.0,0.0,0.25,0.75,0.0,0.75,0.25,3.0,3.0,0.5,0.25,0.0
TR59*0100*2000*01_A1,24.0,12,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.5,0.4166666666666667,0.08333333333333333,0.5,0.16666666666666666,2.6666666666666665,1.0,1.722222222222222,0.16666666666666666,0.16666666666666666
TR59*0100*2000*01_A4,24.0,11,1.0,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.0,0.0,0.7272727272727273,0.2727272727272727,0.0,0.2727272727272727,0.18181818181818182,2.1818181818181817,0.375,1.0578512396694217,0.18181818181818182,0.09090909090909091
TR60*0100*2000*01_A1,23.0,12,1.0,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0,1.75,0.2,0.5208333333333334,0.0,0.0
TR60*0100*2000*01_A4,23.0,6,0.8333333333333334,0.2,0.4,0.2,0.0,0.0,0.2,0.6,0.2,0.2,0.4,0.2,2.8,0.6666666666666666,2.96,0.16666666666666666,0.3333333333333333
TR61*0100*2000*01_A1,27.0,17,1.0,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.47058823529411764,0.35294117647058826,0.17647058823529413,0.5294117647058824,0.35294117647058826,3.1176470588235294,1.125,2.5743944636678204,0.058823529411764705,0.17647058823529413
TR61*0100*2000*01_A4,27.0,16,0.9375,0.4,0.2,0.26666666666666666,0.06666666666666667,0.0,0.06666666666666667,0.6,0.3333333333333333,0.06666666666666667,0.4,0.13333333333333333,2.2666666666666666,0.6666666666666666,1.9288888888888887,0.0625,0.125
TR62*0100*2000*01_A1,27.0,7,1.0,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,0.14285714285714285,2.2857142857142856,1.3333333333333333,1.3469387755102038,0.0,0.0
TR62*0100*2000*01_A4,27.0,5,0.8,0.5,0.0,0.0,0.25,0.0,0.25,0.5,0.25,0.25,0.5,0.5,3.0,1.0,4.5,0.2,0.4
TR67*0100*2000*01_A1,31.0,10,1.0,0.4,0.1,0.4,0.1,0.0,0.0,0.5,0.5,0.0,0.5,0.1,2.2,1.0,1.1600000000000001,0.3,0.0
TR67*0100*2000*01_A3,31.0,6,1.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.3333333333333333,3.1666666666666665,5.0,0.47222222222222215,0.0,0.16666666666666666
TR69*0100*2000*01_A1,30.0,4,1.0,0.5,0.25,0.25,0.0,0.0,0.0,0.75,0.25,0.0,0.25,0.0,1.75,0.3333333333333333,0.6875,0.0,0.0
TR69*0100*2000*01_A4,30.0,8,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.5,0.5,0.0,0.5,0.25,2.5,1.0,1.25,0.0,0.25
TR71*0100*2000*01_A1,33.0,11,1.0,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.5454545454545454,0.18181818181818182,2.727272727272727,1.2,2.380165289256198,0.2727272727272727,0.09090909090909091
TR71*0100*2000*01_A4,33.0,8,1.0,0.25,0.125,0.5,0.0,0.0,0.125,0.375,0.5,0.125,0.625,0.125,2.75,1.6666666666666667,2.1875,0.0,0.0
TR73*0100*2000*01_A1,37.0,12,1.0,0.3333333333333333,0.16666666666666666,0.25,0.25,0.0,0.0,0.5,0.5,0.0,0.5,0.25,2.4166666666666665,1.0,1.4097222222222225,0.16666666666666666,0.0
TR73*0100*2000*01_A4,37.0,15,1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.2,0.0,0.5333333333333333,0.26666666666666666,0.2,0.4666666666666667,0.2,2.6,0.875,1.9733333333333336,0.13333333333333333,0.13333333333333333
TR76*0100*2000*01_A1,29.0,12,1.0,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.5,0.08333333333333333,0.5833333333333334,0.25,2.8333333333333335,1.4,1.8055555555555554,0.08333333333333333,0.16666666666666666
TR76*0100*2000*01_A4,29.0,10,1.0,0.2,0.2,0.5,0.0,0.1,0.0,0.4,0.5,0.1,0.6,0.1,2.6,1.5,1.24,0.1,0.2
TR701*0100*2000*01_A1,35.0,8,1.0,0.25,0.25,0.375,0.125,0.0,0.0,0.5,0.5,0.0,0.5,0.125,2.375,1.0,0.984375,0.375,0.125
TR701*0100*2000*01_A3,35.0,11,0.8181818181818182,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.2222222222222222,2.7777777777777777,1.25,1.2839506172839508,0.09090909090909091,0.18181818181818182
TR713*0100*2000*01_A1,24.0,12,1.0,0.25,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.5833333333333334,0.4166666666666667,2.75,1.4,1.5208333333333333,0.08333333333333333,0.16666666666666666
TR713*0100*2000*01_A3,24.0,8,0.875,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.5714285714285714,4.0,2.5,2.5714285714285716,0.125,0.125
TR715*0100*2000*01_A1,27.0,15,1.0,0.3333333333333333,0.2,0.2,0.2,0.06666666666666667,0.0,0.5333333333333333,0.4,0.06666666666666667,0.4666666666666667,0.26666666666666666,2.466666666666667,0.875,1.7155555555555557,0.13333333333333333,0.0
TR715*0100*2000*01_A4,27.0,7,1.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.5714285714285714,3.857142857142857,6.0,1.5510204081632655,0.14285714285714285,0.14285714285714285
TR716*0100*2000*01_A1,23.0,6,1.0,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,2.8333333333333335,1.0,1.1388888888888888,0.16666666666666666,0.0
